x,y
20241010112500.000000,1.09325
20241010112600.000000,1.09321
20241010112700.000000,1.09321
20241010112800.000000,1.09324
20241010112900.000000,1.09336
20241010113000.000000,1.09330
20241010113100.000000,1.09342
20241010113200.000000,1.09341
20241010113300.000000,1.09342
20241010113400.000000,1.09332
20241010113500.000000,1.09316
20241010113600.000000,1.09306
20241010113700.000000,1.09316
20241010113800.000000,1.09321
20241010113900.000000,1.09295
20241010114000.000000,1.09295
20241010114100.000000,1.09290
20241010114200.000000,1.09284
20241010114300.000000,1.09281
20241010114400.000000,1.09284
20241010114500.000000,1.09283
20241010114600.000000,1.09286
20241010114700.000000,1.09286
20241010114800.000000,1.09286
20241010114900.000000,1.09282
20241010115000.000000,1.09296
20241010115100.000000,1.09305
20241010115200.000000,1.09290
20241010115300.000000,1.09297
20241010115400.000000,1.09312
20241010115500.000000,1.09319
20241010115600.000000,1.09320
20241010115700.000000,1.09318
20241010115800.000000,1.09322
20241010115900.000000,1.09303
20241010120000.000000,1.09310
20241010120100.000000,1.09304
20241010120200.000000,1.09324
20241010120300.000000,1.09327
20241010120400.000000,1.09330
20241010120500.000000,1.09304
20241010120600.000000,1.09327
20241010120700.000000,1.09323
20241010120800.000000,1.09323
20241010120900.000000,1.09306
20241010121000.000000,1.09306
20241010121100.000000,1.09321
20241010121200.000000,1.09313
20241010121300.000000,1.09310
20241010121400.000000,1.09313
20241010121500.000000,1.09332
20241010121600.000000,1.09334
20241010121700.000000,1.09334
20241010121800.000000,1.09320
20241010121900.000000,1.09310
20241010122000.000000,1.09297
20241010122100.000000,1.09307
20241010122200.000000,1.09317
20241010122300.000000,1.09305
20241010122400.000000,1.09302
20241010122500.000000,1.09306
20241010122600.000000,1.09317
20241010122700.000000,1.09322
20241010122800.000000,1.09323
20241010122900.000000,1.09295
20241010123000.000000,1.09244
20241010123100.000000,1.09410
20241010123200.000000,1.09524
20241010123300.000000,1.09424
20241010123400.000000,1.09440
20241010123500.000000,1.09403
20241010123600.000000,1.09360
20241010123700.000000,1.09335
20241010123800.000000,1.09298
20241010123900.000000,1.09262
20241010124000.000000,1.09244
20241010124100.000000,1.09233
20241010124200.000000,1.09295
20241010124300.000000,1.09313
20241010124400.000000,1.09321
20241010124500.000000,1.09359
20241010124600.000000,1.09357
20241010124700.000000,1.09377
20241010124800.000000,1.09415
20241010124900.000000,1.09428
20241010125000.000000,1.09460
20241010125100.000000,1.09433
20241010125200.000000,1.09452
20241010125300.000000,1.09465
20241010125400.000000,1.09445
20241010125500.000000,1.09450
20241010125600.000000,1.09465
20241010125700.000000,1.09430
20241010125800.000000,1.09420
20241010125900.000000,1.09434
20241010130000.000000,1.09399
20241010130100.000000,1.09404
20241010130200.000000,1.09458
20241010130300.000000,1.09452
20241010130400.000000,1.09484
20241010130500.000000,1.09458
20241010130600.000000,1.09435
20241010130700.000000,1.09409
20241010130800.000000,1.09416
20241010130900.000000,1.09466
20241010131000.000000,1.09411
20241010131100.000000,1.09404
20241010131200.000000,1.09436
20241010131300.000000,1.09428
20241010131400.000000,1.09406
20241010131500.000000,1.09420
20241010131600.000000,1.09455
20241010131700.000000,1.09471
20241010131800.000000,1.09474
20241010131900.000000,1.09470
20241010132000.000000,1.09454
20241010132100.000000,1.09446
20241010132200.000000,1.09458
20241010132300.000000,1.09477
20241010132400.000000,1.09471
20241010132500.000000,1.09477
20241010132600.000000,1.09465
20241010132700.000000,1.09464
20241010132800.000000,1.09464
20241010132900.000000,1.09441
20241010133000.000000,1.09441
20241010133100.000000,1.09416
20241010133200.000000,1.09435
20241010133300.000000,1.09404
20241010133400.000000,1.09402
20241010133500.000000,1.09408
20241010133600.000000,1.09416
20241010133700.000000,1.09416
20241010133800.000000,1.09392
20241010133900.000000,1.09381
20241010134000.000000,1.09405
20241010134100.000000,1.09428
20241010134200.000000,1.09406
20241010134300.000000,1.09390
20241010134400.000000,1.09359
20241010134500.000000,1.09375
20241010134600.000000,1.09372
20241010134700.000000,1.09353
20241010134800.000000,1.09371
20241010134900.000000,1.09395
20241010135000.000000,1.09375
20241010135100.000000,1.09394
20241010135200.000000,1.09387
20241010135300.000000,1.09401
20241010135400.000000,1.09416
20241010135500.000000,1.09390
20241010135600.000000,1.09352
20241010135700.000000,1.09371
20241010135800.000000,1.09365
20241010135900.000000,1.09366
20241010140000.000000,1.09399
20241010140100.000000,1.09393
20241010140200.000000,1.09367
20241010140300.000000,1.09395
20241010140400.000000,1.09361
20241010140500.000000,1.09370
20241010140600.000000,1.09348
20241010140700.000000,1.09343
20241010140800.000000,1.09322
20241010140900.000000,1.09316
20241010141000.000000,1.09362
20241010141100.000000,1.09359
20241010141200.000000,1.09365
20241010141300.000000,1.09349
20241010141400.000000,1.09356
20241010141500.000000,1.09350
20241010141600.000000,1.09355
20241010141700.000000,1.09327
20241010141800.000000,1.09353
20241010141900.000000,1.09326
20241010142000.000000,1.09333
20241010142100.000000,1.09331
20241010142200.000000,1.09311
20241010142300.000000,1.09289
20241010142400.000000,1.09293
20241010142500.000000,1.09268
20241010142600.000000,1.09250
20241010142700.000000,1.09240
20241010142800.000000,1.09236
20241010142900.000000,1.09217
20241010143000.000000,1.09219
20241010143100.000000,1.09167
20241010143200.000000,1.09182
20241010143300.000000,1.09186
20241010143400.000000,1.09176
20241010143500.000000,1.09190
20241010143600.000000,1.09155
20241010143700.000000,1.09163
20241010143800.000000,1.09161
20241010143900.000000,1.09159
20241010144000.000000,1.09154
20241010144100.000000,1.09131
20241010144200.000000,1.09176
20241010144300.000000,1.09179
20241010144400.000000,1.09166
20241010144500.000000,1.09156
20241010144600.000000,1.09156
20241010144700.000000,1.09155
20241010144800.000000,1.09181
20241010144900.000000,1.09191
20241010145000.000000,1.09210
20241010145100.000000,1.09209
20241010145200.000000,1.09207
20241010145300.000000,1.09219
20241010145400.000000,1.09234
20241010145500.000000,1.09236
20241010145600.000000,1.09225
20241010145700.000000,1.09222
20241010145800.000000,1.09212
20241010145900.000000,1.09216
20241010150000.000000,1.09241
20241010150100.000000,1.09216
20241010150200.000000,1.09214
20241010150300.000000,1.09192
20241010150400.000000,1.09200
20241010150500.000000,1.09159
20241010150600.000000,1.09210
20241010150700.000000,1.09185
20241010150800.000000,1.09173
20241010150900.000000,1.09188
20241010151000.000000,1.09200
20241010151100.000000,1.09202
20241010151200.000000,1.09220
20241010151300.000000,1.09209
20241010151400.000000,1.09230
20241010151500.000000,1.09212
20241010151600.000000,1.09236
20241010151700.000000,1.09248
20241010151800.000000,1.09243
20241010151900.000000,1.09263
20241010152000.000000,1.09249
20241010152100.000000,1.09249
20241010152200.000000,1.09239
20241010152300.000000,1.09233
20241010152400.000000,1.09250
20241010152500.000000,1.09248
20241010152600.000000,1.09252
20241010152700.000000,1.09250
20241010152800.000000,1.09270
20241010152900.000000,1.09261
20241010153000.000000,1.09255
20241010153100.000000,1.09247
20241010153200.000000,1.09247
20241010153300.000000,1.09226
20241010153400.000000,1.09241
20241010153500.000000,1.09264
20241010153600.000000,1.09275
20241010153700.000000,1.09274
20241010153800.000000,1.09281
20241010153900.000000,1.09287
20241010154000.000000,1.09283
20241010154100.000000,1.09280
20241010154200.000000,1.09286
20241010154300.000000,1.09266
20241010154400.000000,1.09268
20241010154500.000000,1.09274
20241010154600.000000,1.09268
20241010154700.000000,1.09271
20241010154800.000000,1.09262
20241010154900.000000,1.09261
20241010155000.000000,1.09269
20241010155100.000000,1.09265
20241010155200.000000,1.09265
20241010155300.000000,1.09255
20241010155400.000000,1.09262
20241010155500.000000,1.09269
20241010155600.000000,1.09257
20241010155700.000000,1.09245
20241010155800.000000,1.09236
20241010155900.000000,1.09241
20241010160000.000000,1.09240
20241010160100.000000,1.09250
20241010160200.000000,1.09249
20241010160300.000000,1.09259
20241010160400.000000,1.09259
20241010160500.000000,1.09263
20241010160600.000000,1.09262
20241010160700.000000,1.09257
20241010160800.000000,1.09249
20241010160900.000000,1.09249
20241010161000.000000,1.09251
20241010161100.000000,1.09248
20241010161200.000000,1.09272
20241010161300.000000,1.09264
20241010161400.000000,1.09267
20241010161500.000000,1.09258
20241010161600.000000,1.09262
20241010161700.000000,1.09269
20241010161800.000000,1.09264
20241010161900.000000,1.09251
20241010162000.000000,1.09241
20241010162100.000000,1.09241
20241010162200.000000,1.09245
20241010162300.000000,1.09245
20241010162400.000000,1.09250
20241010162500.000000,1.09261
20241010162600.000000,1.09260
20241010162700.000000,1.09255
20241010162800.000000,1.09255
20241010162900.000000,1.09259
20241010163000.000000,1.09251
20241010163100.000000,1.09250
20241010163200.000000,1.09246
20241010163300.000000,1.09244
20241010163400.000000,1.09250
20241010163500.000000,1.09241
20241010163600.000000,1.09242
20241010163700.000000,1.09248
20241010163800.000000,1.09253
20241010163900.000000,1.09242
20241010164000.000000,1.09238
20241010164100.000000,1.09236
20241010164200.000000,1.09219
20241010164300.000000,1.09220
20241010164400.000000,1.09207
20241010164500.000000,1.09201
20241010164600.000000,1.09146
20241010164700.000000,1.09111
20241010164800.000000,1.09072
20241010164900.000000,1.09039
20241010165000.000000,1.09055
20241010165100.000000,1.09046
20241010165200.000000,1.09038
20241010165300.000000,1.09063
20241010165400.000000,1.09044
20241010165500.000000,1.09056
20241010165600.000000,1.09040
20241010165700.000000,1.09033
20241010165800.000000,1.09053
20241010165900.000000,1.09053
20241010170000.000000,1.09071
20241010170100.000000,1.09070
20241010170200.000000,1.09037
20241010170300.000000,1.09056
20241010170400.000000,1.09036
20241010170500.000000,1.09018
20241010170600.000000,1.09006
20241010170700.000000,1.09002
20241010170800.000000,1.08998
20241010170900.000000,1.09014
20241010171000.000000,1.09026
20241010171100.000000,1.09016
20241010171200.000000,1.09003
20241010171300.000000,1.09004
20241010171400.000000,1.09005
20241010171500.000000,1.09016
20241010171600.000000,1.09013
20241010171700.000000,1.09035
20241010171800.000000,1.09057
20241010171900.000000,1.09068
20241010172000.000000,1.09102
20241010172100.000000,1.09118
20241010172200.000000,1.09123
20241010172300.000000,1.09114
20241010172400.000000,1.09123
20241010172500.000000,1.09122
20241010172600.000000,1.09114
20241010172700.000000,1.09117
20241010172800.000000,1.09143
20241010172900.000000,1.09146
20241010173000.000000,1.09164
20241010173100.000000,1.09179
20241010173200.000000,1.09163
20241010173300.000000,1.09155
20241010173400.000000,1.09162
20241010173500.000000,1.09176
20241010173600.000000,1.09179
20241010173700.000000,1.09169
20241010173800.000000,1.09170
20241010173900.000000,1.09182
20241010174000.000000,1.09181
20241010174100.000000,1.09176
20241010174200.000000,1.09177
20241010174300.000000,1.09177
20241010174400.000000,1.09177
20241010174500.000000,1.09171
20241010174600.000000,1.09175
20241010174700.000000,1.09185
20241010174800.000000,1.09183
20241010174900.000000,1.09198
20241010175000.000000,1.09182
20241010175100.000000,1.09182
20241010175200.000000,1.09167
20241010175300.000000,1.09154
20241010175400.000000,1.09169
20241010175500.000000,1.09181
20241010175600.000000,1.09186
20241010175700.000000,1.09186
20241010175800.000000,1.09180
20241010175900.000000,1.09184
20241010180000.000000,1.09183
20241010180100.000000,1.09194
20241010180200.000000,1.09191
20241010180300.000000,1.09184
20241010180400.000000,1.09189
20241010180500.000000,1.09189
20241010180600.000000,1.09204
20241010180700.000000,1.09206
20241010180800.000000,1.09204
20241010180900.000000,1.09205
20241010181000.000000,1.09208
20241010181100.000000,1.09221
20241010181200.000000,1.09231
20241010181300.000000,1.09241
20241010181400.000000,1.09232
20241010181500.000000,1.09218
20241010181600.000000,1.09211
20241010181700.000000,1.09211
20241010181800.000000,1.09198
20241010181900.000000,1.09201
20241010182000.000000,1.09198
20241010182100.000000,1.09205
20241010182200.000000,1.09200
20241010182300.000000,1.09206
20241010182400.000000,1.09200
20241010182500.000000,1.09208
20241010182600.000000,1.09207
20241010182700.000000,1.09202
20241010182800.000000,1.09207
20241010182900.000000,1.09214
20241010183000.000000,1.09224
20241010183100.000000,1.09222
20241010183200.000000,1.09229
20241010183300.000000,1.09232
20241010183400.000000,1.09222
20241010183500.000000,1.09224
20241010183600.000000,1.09225
20241010183700.000000,1.09226
20241010183800.000000,1.09239
20241010183900.000000,1.09250
20241010184000.000000,1.09253
20241010184100.000000,1.09246
20241010184200.000000,1.09237
20241010184300.000000,1.09242
20241010184400.000000,1.09232
20241010184500.000000,1.09229
20241010184600.000000,1.09225
20241010184700.000000,1.09235
20241010184800.000000,1.09237
20241010184900.000000,1.09234
20241010185000.000000,1.09219
20241010185100.000000,1.09222
20241010185200.000000,1.09211
20241010185300.000000,1.09205
20241010185400.000000,1.09212
20241010185500.000000,1.09205
20241010185600.000000,1.09213
20241010185700.000000,1.09213
20241010185800.000000,1.09213
20241010185900.000000,1.09213
20241010190000.000000,1.09211
20241010190100.000000,1.09213
20241010190200.000000,1.09213
20241010190300.000000,1.09209
20241010190400.000000,1.09232
20241010190500.000000,1.09236
20241010190600.000000,1.09235
20241010190700.000000,1.09238
20241010190800.000000,1.09231
20241010190900.000000,1.09229
20241010191000.000000,1.09231
20241010191100.000000,1.09236
20241010191200.000000,1.09236
20241010191300.000000,1.09246
20241010191400.000000,1.09242
20241010191500.000000,1.09243
20241010191600.000000,1.09247
20241010191700.000000,1.09247
20241010191800.000000,1.09248
20241010191900.000000,1.09246
20241010192000.000000,1.09255
20241010192100.000000,1.09258
20241010192200.000000,1.09261
20241010192300.000000,1.09263
20241010192400.000000,1.09271
20241010192500.000000,1.09252
20241010192600.000000,1.09256
20241010192700.000000,1.09258
20241010192800.000000,1.09263
20241010192900.000000,1.09260
20241010193000.000000,1.09264
20241010193100.000000,1.09273
20241010193200.000000,1.09268
20241010193300.000000,1.09279
20241010193400.000000,1.09273
20241010193500.000000,1.09283
20241010193600.000000,1.09282
20241010193700.000000,1.09279
20241010193800.000000,1.09280
20241010193900.000000,1.09281
20241010194000.000000,1.09287
20241010194100.000000,1.09296
20241010194200.000000,1.09297
20241010194300.000000,1.09303
20241010194400.000000,1.09298
20241010194500.000000,1.09298
20241010194600.000000,1.09304
20241010194700.000000,1.09299
20241010194800.000000,1.09309
20241010194900.000000,1.09309
20241010195000.000000,1.09315
20241010195100.000000,1.09320
20241010195200.000000,1.09315
20241010195300.000000,1.09320
20241010195400.000000,1.09325
20241010195500.000000,1.09328
20241010195600.000000,1.09325
20241010195700.000000,1.09328
20241010195800.000000,1.09321
20241010195900.000000,1.09336
20241010200000.000000,1.09347
20241010200100.000000,1.09349
20241010200200.000000,1.09338
20241010200300.000000,1.09339
20241010200400.000000,1.09352
20241010200500.000000,1.09344
20241010200600.000000,1.09341
20241010200700.000000,1.09350
20241010200800.000000,1.09355
20241010200900.000000,1.09361
20241010201000.000000,1.09358
20241010201100.000000,1.09355
20241010201200.000000,1.09357
20241010201300.000000,1.09358
20241010201400.000000,1.09352
20241010201500.000000,1.09352
20241010201600.000000,1.09349
20241010201700.000000,1.09352
20241010201800.000000,1.09346
20241010201900.000000,1.09343
20241010202000.000000,1.09346
20241010202100.000000,1.09351
20241010202200.000000,1.09351
20241010202300.000000,1.09350
20241010202400.000000,1.09348
20241010202500.000000,1.09360
20241010202600.000000,1.09368
20241010202700.000000,1.09367
20241010202800.000000,1.09359
20241010202900.000000,1.09360
20241010203000.000000,1.09354
20241010203100.000000,1.09354
20241010203200.000000,1.09349
20241010203300.000000,1.09355
20241010203400.000000,1.09355
20241010203500.000000,1.09352
20241010203600.000000,1.09345
20241010203700.000000,1.09343
20241010203800.000000,1.09341
20241010203900.000000,1.09336
20241010204000.000000,1.09333
20241010204100.000000,1.09335
20241010204200.000000,1.09344
20241010204300.000000,1.09349
20241010204400.000000,1.09343
20241010204500.000000,1.09347
20241010204600.000000,1.09353
20241010204700.000000,1.09358
20241010204800.000000,1.09353
20241010204900.000000,1.09355
20241010205000.000000,1.09357
20241010205100.000000,1.09356
20241010205200.000000,1.09355
20241010205300.000000,1.09353
20241010205400.000000,1.09357
20241010205500.000000,1.09360
20241010205600.000000,1.09357
20241010205700.000000,1.09361
20241010205800.000000,1.09365
20241010205900.000000,1.09362
20241010210400.000000,1.09243
20241010210500.000000,1.09326
20241010210600.000000,1.09325
20241010210800.000000,1.09326
20241010211000.000000,1.09326
20241010211100.000000,1.09325
20241010211200.000000,1.09324
20241010211300.000000,1.09324
20241010211400.000000,1.09324
20241010211500.000000,1.09324
20241010211600.000000,1.09324
20241010211700.000000,1.09324
20241010211800.000000,1.09325
20241010211900.000000,1.09325
20241010212000.000000,1.09325
20241010212100.000000,1.09326
20241010212200.000000,1.09326
20241010212300.000000,1.09326
20241010212400.000000,1.09326
20241010212500.000000,1.09332
20241010212600.000000,1.09331
20241010212700.000000,1.09334
20241010212800.000000,1.09331
20241010212900.000000,1.09328
20241010213000.000000,1.09339
20241010213100.000000,1.09341
20241010213200.000000,1.09344
20241010213300.000000,1.09339
20241010213400.000000,1.09340
20241010213500.000000,1.09340
20241010213600.000000,1.09339
20241010213700.000000,1.09342
20241010213800.000000,1.09339
20241010213900.000000,1.09342
20241010214000.000000,1.09339
20241010214100.000000,1.09340
20241010214200.000000,1.09341
20241010214300.000000,1.09342
20241010214400.000000,1.09341
20241010214500.000000,1.09342
20241010214600.000000,1.09341
20241010214700.000000,1.09344
20241010214800.000000,1.09345
20241010214900.000000,1.09345
20241010215000.000000,1.09345
20241010215100.000000,1.09346
20241010215200.000000,1.09351
20241010215300.000000,1.09350
20241010215400.000000,1.09349
20241010215500.000000,1.09346
20241010215600.000000,1.09345
20241010215700.000000,1.09345
20241010215800.000000,1.09349
20241010215900.000000,1.09349
20241010220000.000000,1.09350
20241010220100.000000,1.09345
20241010220200.000000,1.09339
20241010220300.000000,1.09334
20241010220400.000000,1.09334
20241010220500.000000,1.09329
20241010220600.000000,1.09330
20241010220700.000000,1.09323
20241010220800.000000,1.09334
20241010220900.000000,1.09338
20241010221000.000000,1.09340
20241010221100.000000,1.09339
20241010221200.000000,1.09342
20241010221300.000000,1.09342
20241010221400.000000,1.09338
20241010221500.000000,1.09337
20241010221600.000000,1.09334
20241010221700.000000,1.09336
20241010221800.000000,1.09335
20241010221900.000000,1.09334
20241010222000.000000,1.09332
20241010222100.000000,1.09332
20241010222200.000000,1.09335
20241010222300.000000,1.09333
20241010222400.000000,1.09329
20241010222500.000000,1.09329
20241010222600.000000,1.09329
20241010222700.000000,1.09331
20241010222800.000000,1.09333
20241010222900.000000,1.09331
20241010223000.000000,1.09332
20241010223100.000000,1.09330
20241010223200.000000,1.09332
20241010223300.000000,1.09331
20241010223400.000000,1.09331
20241010223500.000000,1.09331
20241010223600.000000,1.09330
20241010224000.000000,1.09328
20241010224100.000000,1.09328
20241010224200.000000,1.09331
20241010224300.000000,1.09336
20241010224400.000000,1.09334
20241010224500.000000,1.09335
20241010224600.000000,1.09335
20241010224700.000000,1.09334
20241010224800.000000,1.09335
20241010225000.000000,1.09334
20241010225100.000000,1.09332
20241010225200.000000,1.09330
20241010225300.000000,1.09325
20241010225500.000000,1.09325
20241010225600.000000,1.09329
20241010225700.000000,1.09330
20241010225800.000000,1.09330
20241010225900.000000,1.09331
20241010230000.000000,1.09334
20241010230100.000000,1.09329
20241010230200.000000,1.09319
20241010230300.000000,1.09324
20241010230400.000000,1.09326
20241010230500.000000,1.09328
20241010230600.000000,1.09333
20241010230700.000000,1.09328
20241010230800.000000,1.09333
20241010230900.000000,1.09333
20241010231000.000000,1.09333
20241010231100.000000,1.09333
20241010231200.000000,1.09333
20241010231300.000000,1.09331
20241010231400.000000,1.09329
20241010231500.000000,1.09333
20241010231600.000000,1.09332
20241010231700.000000,1.09334
20241010231800.000000,1.09333
20241010231900.000000,1.09333
20241010232000.000000,1.09333
20241010232100.000000,1.09331
20241010232200.000000,1.09324
20241010232300.000000,1.09323
20241010232400.000000,1.09318
20241010232500.000000,1.09318
20241010232600.000000,1.09323
20241010232700.000000,1.09324
20241010232800.000000,1.09323
20241010232900.000000,1.09322
20241010233000.000000,1.09323
20241010233100.000000,1.09323
20241010233200.000000,1.09329
20241010233300.000000,1.09329
20241010233400.000000,1.09334
20241010233500.000000,1.09333
20241010233600.000000,1.09328
20241010233700.000000,1.09328
20241010233800.000000,1.09332
20241010233900.000000,1.09328
20241010234000.000000,1.09325
20241010234100.000000,1.09323
20241010234300.000000,1.09329
20241010234400.000000,1.09332
20241010234500.000000,1.09333
20241010234600.000000,1.09324
20241010234700.000000,1.09329
20241010234800.000000,1.09330
20241010234900.000000,1.09333
20241010235000.000000,1.09330
20241010235100.000000,1.09323
20241010235200.000000,1.09329
20241010235300.000000,1.09329
20241010235400.000000,1.09331
20241010235500.000000,1.09333
20241010235600.000000,1.09332
20241010235700.000000,1.09326
20241010235800.000000,1.09327
20241010235900.000000,1.09329
20241011000000.000000,1.09334
20241011000100.000000,1.09333
20241011000200.000000,1.09324
20241011000300.000000,1.09330
20241011000400.000000,1.09320
20241011000500.000000,1.09321
20241011000600.000000,1.09315
20241011000700.000000,1.09319
20241011000800.000000,1.09318
20241011000900.000000,1.09323
20241011001000.000000,1.09322
20241011001100.000000,1.09334
20241011001200.000000,1.09324
20241011001300.000000,1.09332
20241011001400.000000,1.09328
20241011001500.000000,1.09328
20241011001600.000000,1.09322
20241011001700.000000,1.09323
20241011001800.000000,1.09332
20241011001900.000000,1.09332
20241011002000.000000,1.09327
20241011002100.000000,1.09332
20241011002200.000000,1.09341
20241011002300.000000,1.09345
20241011002400.000000,1.09346
20241011002500.000000,1.09345
20241011002600.000000,1.09340
20241011002700.000000,1.09334
20241011002800.000000,1.09333
20241011002900.000000,1.09332
20241011003000.000000,1.09341
20241011003100.000000,1.09333
20241011003200.000000,1.09338
20241011003300.000000,1.09334
20241011003400.000000,1.09338
20241011003500.000000,1.09345
20241011003600.000000,1.09347
20241011003700.000000,1.09337
20241011003800.000000,1.09336
20241011003900.000000,1.09332
20241011004000.000000,1.09338
20241011004100.000000,1.09335
20241011004200.000000,1.09331
20241011004300.000000,1.09332
20241011004400.000000,1.09335
20241011004500.000000,1.09333
20241011004600.000000,1.09333
20241011004700.000000,1.09337
20241011004800.000000,1.09335
20241011004900.000000,1.09333
20241011005000.000000,1.09333
20241011005100.000000,1.09337
20241011005200.000000,1.09339
20241011005300.000000,1.09350
20241011005400.000000,1.09368
20241011005500.000000,1.09365
20241011005600.000000,1.09364
20241011005700.000000,1.09363
20241011005800.000000,1.09366
20241011005900.000000,1.09367
20241011010000.000000,1.09366
20241011010100.000000,1.09353
20241011010200.000000,1.09352
20241011010300.000000,1.09352
20241011010400.000000,1.09345
20241011010500.000000,1.09349
20241011010600.000000,1.09342
20241011010700.000000,1.09345
20241011010800.000000,1.09337
20241011010900.000000,1.09338
20241011011000.000000,1.09348
20241011011100.000000,1.09358
20241011011200.000000,1.09364
20241011011300.000000,1.09362
20241011011400.000000,1.09358
20241011011500.000000,1.09360
20241011011600.000000,1.09363
20241011011700.000000,1.09356
20241011011800.000000,1.09358
20241011011900.000000,1.09357
20241011012000.000000,1.09357
20241011012100.000000,1.09352
20241011012200.000000,1.09347
20241011012300.000000,1.09338
20241011012400.000000,1.09341
20241011012500.000000,1.09345
20241011012600.000000,1.09342
20241011012700.000000,1.09337
20241011012800.000000,1.09336
20241011012900.000000,1.09335
20241011013000.000000,1.09313
20241011013100.000000,1.09316
20241011013200.000000,1.09311
20241011013300.000000,1.09311
20241011013400.000000,1.09304
20241011013500.000000,1.09308
20241011013600.000000,1.09301
20241011013700.000000,1.09296
20241011013800.000000,1.09294
20241011013900.000000,1.09291
20241011014000.000000,1.09302
20241011014100.000000,1.09298
20241011014200.000000,1.09296
20241011014300.000000,1.09295
20241011014400.000000,1.09301
20241011014500.000000,1.09299
20241011014600.000000,1.09300
20241011014700.000000,1.09299
20241011014800.000000,1.09299
20241011014900.000000,1.09299
20241011015000.000000,1.09301
20241011015100.000000,1.09299
20241011015200.000000,1.09297
20241011015300.000000,1.09300
20241011015400.000000,1.09302
20241011015500.000000,1.09298
20241011015600.000000,1.09307
20241011015700.000000,1.09300
20241011015800.000000,1.09314
20241011015900.000000,1.09312
20241011020000.000000,1.09314
20241011020100.000000,1.09310
20241011020200.000000,1.09304
20241011020300.000000,1.09315
20241011020400.000000,1.09320
20241011020500.000000,1.09326
20241011020600.000000,1.09329
20241011020700.000000,1.09324
20241011020800.000000,1.09319
20241011020900.000000,1.09321
20241011021000.000000,1.09317
20241011021100.000000,1.09318
20241011021200.000000,1.09320
20241011021300.000000,1.09324
20241011021400.000000,1.09332
20241011021500.000000,1.09333
20241011021600.000000,1.09328
20241011021700.000000,1.09328
20241011021800.000000,1.09329
20241011021900.000000,1.09327
20241011022000.000000,1.09320
20241011022100.000000,1.09319
20241011022200.000000,1.09327
20241011022300.000000,1.09333
20241011022400.000000,1.09342
20241011022500.000000,1.09338
20241011022600.000000,1.09338
20241011022700.000000,1.09336
20241011022800.000000,1.09330
20241011022900.000000,1.09333
20241011023000.000000,1.09328
20241011023100.000000,1.09330
20241011023200.000000,1.09330
20241011023300.000000,1.09336
20241011023400.000000,1.09346
20241011023500.000000,1.09350
20241011023600.000000,1.09351
20241011023700.000000,1.09351
20241011023800.000000,1.09354
20241011023900.000000,1.09354
20241011024000.000000,1.09353
20241011024100.000000,1.09359
20241011024200.000000,1.09354
20241011024300.000000,1.09355
20241011024400.000000,1.09355
20241011024500.000000,1.09357
20241011024600.000000,1.09359
20241011024700.000000,1.09359
20241011024800.000000,1.09370
20241011024900.000000,1.09365
20241011025000.000000,1.09364
20241011025100.000000,1.09359
20241011025200.000000,1.09359
20241011025300.000000,1.09362
20241011025400.000000,1.09364
20241011025500.000000,1.09363
20241011025600.000000,1.09365
20241011025700.000000,1.09366
20241011025800.000000,1.09364
20241011025900.000000,1.09361
20241011030000.000000,1.09365
20241011030100.000000,1.09369
20241011030200.000000,1.09370
20241011030300.000000,1.09362
20241011030400.000000,1.09364
20241011030500.000000,1.09361
20241011030600.000000,1.09359
20241011030700.000000,1.09363
20241011030800.000000,1.09367
20241011030900.000000,1.09376
20241011031000.000000,1.09369
20241011031100.000000,1.09374
20241011031200.000000,1.09377
20241011031300.000000,1.09374
20241011031400.000000,1.09364
20241011031500.000000,1.09374
20241011031600.000000,1.09379
20241011031700.000000,1.09380
20241011031800.000000,1.09377
20241011031900.000000,1.09375
20241011032000.000000,1.09380
20241011032100.000000,1.09384
20241011032200.000000,1.09383
20241011032300.000000,1.09388
20241011032400.000000,1.09385
20241011032500.000000,1.09386
20241011032600.000000,1.09390
20241011032700.000000,1.09388
20241011032800.000000,1.09387
20241011032900.000000,1.09390
20241011033000.000000,1.09399
20241011033100.000000,1.09395
20241011033200.000000,1.09383
20241011033300.000000,1.09390
20241011033400.000000,1.09385
20241011033500.000000,1.09374
20241011033600.000000,1.09374
20241011033700.000000,1.09384
20241011033800.000000,1.09388
20241011033900.000000,1.09388
20241011034000.000000,1.09392
20241011034100.000000,1.09392
20241011034200.000000,1.09384
20241011034300.000000,1.09384
20241011034400.000000,1.09379
20241011034500.000000,1.09372
20241011034600.000000,1.09373
20241011034700.000000,1.09373
20241011034800.000000,1.09375
20241011034900.000000,1.09375
20241011035000.000000,1.09382
20241011035100.000000,1.09382
20241011035200.000000,1.09388
20241011035300.000000,1.09393
20241011035400.000000,1.09394
20241011035500.000000,1.09391
20241011035600.000000,1.09397
20241011035700.000000,1.09396
20241011035800.000000,1.09390
20241011035900.000000,1.09388
20241011040000.000000,1.09389
20241011040100.000000,1.09392
20241011040200.000000,1.09389
20241011040300.000000,1.09392
20241011040400.000000,1.09388
20241011040500.000000,1.09377
20241011040600.000000,1.09390
20241011040700.000000,1.09390
20241011040800.000000,1.09395
20241011040900.000000,1.09386
20241011041000.000000,1.09387
20241011041100.000000,1.09390
20241011041200.000000,1.09389
20241011041300.000000,1.09394
20241011041400.000000,1.09395
20241011041500.000000,1.09389
